(10000, 30.871901512145996, 25145.532557098508, 97141.906412088938, 0.374, 1.196),
(20000, 28.550610303878784, 18333.791904191912, 109398.66960936114, 0.48, 0.907),
(30000, 29.034882068634033, 13726.003827175226, 113389.68163277807, 0.517, 0.85),
(40000, 29.41489291191101, 10677.56200714957, 115006.32809026972, 0.543, 0.808),
(50000, 29.54609751701355, 8254.5827095900404, 116442.57118720288, 0.553, 0.804),
(60000, 29.731335163116455, 6395.5201270664102, 117091.32565060716, 0.563, 0.782),
(70000, 29.81473469734192, 4845.8440929721237, 119763.46725178394, 0.53, 0.858),
(80000, 29.783548593521118, 4188.9614345714963, 122454.87872329187, 0.508, 0.866),
(90000, 29.89422607421875, 3233.5044146021864, 123145.15911273917, 0.528, 0.863),
(100000, 29.9716956615448, 2340.6033376718342, 123322.61127632865, 0.592, 0.753),
(110000, 30.871901512145996, 25145.532557098508, 125458.8782857068, 0.53, 0.852),
(120000, 28.550610303878784, 18333.791904191912, 125461.91573088359, 0.576, 0.762),
(130000, 29.034882068634033, 13726.003827175226, 127176.30427472568, 0.518, 0.862),
(140000, 29.41489291191101, 10677.56200714957, 127180.30157183389, 0.575, 0.745),
(150000, 29.54609751701355, 8254.5827095900404, 127180.2944973851, 0.607, 0.702),
