(1000, 42.9940025806427, 34063.720693390547, 34063.720693390547, 0.0, 10.138),
(2000, 39.88415813446045, 21619.653137921199, 55683.373831311852, 0.0, 7.548),
(3000, 40.42619585990906, 10305.254501116538, 65988.628332428416, 0.0, 7.38),
(4000, 40.46501398086548, 3104.2726082671325, 69092.90094069553, 0.001, 7.315),
(5000, 40.39001798629761, 997.91181428910375, 70090.812754984785, 0.0, 7.057),
(6000, 40.284722089767456, 201.13205024133316, 70291.944805226289, 0.001, 7.085),
(7000, 40.24517250061035, 73.349936190345389, 70365.294741416728, 0.001, 7.112),
(8000, 40.10430455207825, 24.864284384105591, 70390.159025800836, 0.001, 7.121),
(9000, 40.10240292549133, 8.1505191994402608, 70398.309545000331, 0.001, 7.143),
(10000, 39.85131502151489, 2.6614602774825067, 70400.971005278043, 0.001, 7.145),
