(10000, 40.12439465522766, 28681.472109138984, 112789.22756333491, 0.476, 0.965),
(20000, 38.01412510871887, 21724.434943079756, 133246.63047353129, 0.517, 0.845),
(30000, 37.01360321044922, 15989.608546196183, 142758.93126141618, 0.68, 0.549),
(40000, 37.47710371017456, 12105.33669807463, 147106.97380325096, 0.696, 0.509),
(50000, 38.283244371414185, 9636.3037565528321, 150993.27675731969, 0.715, 0.491),
(60000, 37.37358808517456, 7149.8155646592404, 154436.18601584795, 0.755, 0.433),
(70000, 37.190685987472534, 6159.4943757905976, 156170.22655092031, 0.734, 0.473),
(80000, 37.246697187423706, 4235.1067623398458, 159519.04173143621, 0.738, 0.452),
(90000, 37.426212310791016, 3394.1744195729611, 162209.1298290205, 0.723, 0.487),
(100000, 37.42863082885742, 3713.4803879296869, 162229.23669169302, 0.776, 0.395),
(110000, 37.592490911483765, 3406.4556036696272, 165324.16994930041, 0.731, 0.483),
(120000, 37.90653610229492, 2269.2759635679449, 166042.83941532686, 0.771, 0.401),
(130000, 40.12439465522766, 28681.472109138984, 168742.07373643559, 0.742, 0.457),
(140000, 38.01412510871887, 21724.434943079756, 168745.70317297312, 0.787, 0.38),
(150000, 37.01360321044922, 15989.608546196183, 170750.49134098616, 0.647, 0.608),
(160000, 37.47710371017456, 12105.33669807463, 191191.40110504854, 0.679, 0.564),
(170000, 38.283244371414185, 9636.3037565528321, 193900.88062177275, 0.74, 0.465),
(180000, 37.37358808517456, 7149.8155646592404, 193901.26977375738, 0.774, 0.403),
(190000, 37.190685987472534, 6159.4943757905976, 193901.25904665724, 0.783, 0.383),
