(10000, 39.92634439468384, 33861.204712366314, 182893.16785406505, 0.207, 1.914),
(20000, 37.296969413757324, 26907.028923081933, 227050.32311297877, 0.399, 1.316),
(30000, 37.285027503967285, 23310.759489837641, 247009.53873364857, 0.466, 1.151),
(40000, 37.550615072250366, 20413.309195334332, 261850.91524348882, 0.508, 1.043),
(50000, 37.70087242126465, 17804.325958943398, 268934.55364347942, 0.563, 0.859),
(60000, 38.474411725997925, 15546.160395409484, 279793.60603111197, 0.475, 1.185),
(70000, 38.93194389343262, 13649.106731805688, 290422.9518455363, 0.602, 0.765),
(80000, 39.118361949920654, 12255.218912713724, 294775.35713219515, 0.612, 0.76),
(90000, 38.012985944747925, 10311.550400060365, 298638.73564045964, 0.628, 0.723),
(100000, 38.05016613006592, 8834.5031345118314, 304053.9881270192, 0.542, 0.897),
(110000, 39.92634439468384, 33861.204712366314, 307488.89635811519, 0.598, 0.804),
(120000, 37.296969413757324, 26907.028923081933, 308763.6285810105, 0.561, 0.862),
(130000, 37.285027503967285, 23310.759489837641, 309384.35320364829, 0.677, 0.62),
(140000, 37.550615072250366, 20413.309195334332, 311664.20869703736, 0.667, 0.618),
(150000, 37.70087242126465, 17804.325958943398, 316354.25507187325, 0.573, 0.844),
(160000, 38.474411725997925, 15546.160395409484, 322507.76311561331, 0.559, 0.847),
(170000, 38.93194389343262, 13649.106731805688, 324742.83609125571, 0.612, 0.742),
(180000, 39.118361949920654, 12255.218912713724, 325108.4075682832, 0.687, 0.56),
(190000, 39.92634439468384, 33861.204712366314, 330385.89790822618, 0.629, 0.695),
(200000, 37.296969413757324, 26907.028923081933, 348262.03951118118, 0.561, 0.916),
