(10000, 429.7246663570404, 151555.9950342651, 151555.9950342651, 0.57, 0.822),
(20000, 424.6554534435272, 45425.945723217264, 196981.94075748223, 0.741, 0.558),
(30000, 424.14424324035645, 30916.571266128889, 227898.51202361003, 0.844, 0.315),
(40000, 424.68777680397034, 31223.741157507455, 259122.25318111753, 0.881, 0.241),
(50000, 425.00036120414734, 18396.48107665854, 277518.73425777734, 0.913, 0.199),
(60000, 425.1575767993927, 14835.788781868012, 292354.52303964796, 0.893, 0.204),
(70000, 426.7255344390869, 20729.864271895884, 313084.38731154118, 0.916, 0.163),
(80000, 425.5594449043274, 12078.985694749694, 325163.37300629297, 0.939, 0.142),
(90000, 427.40350818634033, 12147.366449797433, 337310.73945609096, 0.915, 0.201),
(100000, 426.59429574012756, 9556.9824900569474, 346867.72194614686, 0.92, 0.158),
(110000, 427.3135094642639, 21845.941937061991, 368713.6638832101, 0.942, 0.129),
(120000, 426.05444502830505, 8583.2241339903703, 377296.88801719999, 0.957, 0.112),
(130000, 426.9405732154846, 5319.2478071303103, 382616.13582433137, 0.942, 0.13),
(140000, 425.8101615905762, 5999.6689089601859, 388615.80473329255, 0.952, 0.112),
(150000, 422.7115230560303, 8364.0871994334739, 396979.89193272177, 0.928, 0.155),
(160000, 423.81078815460205, 7464.1802990333799, 404444.07223175367, 0.896, 0.217),
(170000, 427.91567754745483, 7561.7003565273035, 412005.77258828137, 0.942, 0.126),
(180000, 425.84484028816223, 7710.3490133181313, 419716.12160159968, 0.907, 0.213),
(190000, 427.4680233001709, 4335.5631051631326, 424051.68470676261, 0.951, 0.118),
(200000, 425.2982506752014, 4594.1885812909095, 428645.87328805565, 0.963, 0.097),
(210000, 426.07254910469055, 4703.3229723528693, 433349.19626040739, 0.965, 0.093),
(220000, 426.76810002326965, 2754.2460305173086, 436103.44229092292, 0.958, 0.112),
(230000, 425.0273473262787, 2988.4452465426034, 439091.88753746473, 0.95, 0.12),
(240000, 428.02015256881714, 4974.089262273159, 444065.97679973813, 0.957, 0.1),
(250000, 426.3772325515747, 5358.6729983336163, 449424.64979807445, 0.957, 0.091),
(260000, 426.5067617893219, 4306.6537400034722, 453731.30353807792, 0.959, 0.107),
(270000, 423.9320251941681, 3454.8908873319137, 457186.19442540873, 0.947, 0.132),
(280000, 422.0834801197052, 2644.8928844076408, 459831.08730981773, 0.963, 0.096),
(290000, 421.8904266357422, 2108.0177912265776, 461939.10510104336, 0.96, 0.089),
(300000, 424.30282497406006, 2230.9507116962886, 464170.05581273721, 0.955, 0.101),
(310000, 422.97586154937744, 3017.2350916467362, 467187.29090438434, 0.969, 0.081),
(320000, 422.96659326553345, 1758.0687938061435, 468945.35969819012, 0.962, 0.1),
(330000, 421.47442722320557, 1879.592085480642, 470824.95178366854, 0.962, 0.089),
(340000, 418.17772102355957, 1822.3501915492691, 472647.30197521759, 0.967, 0.076),
(350000, 416.5490572452545, 3601.9826568561812, 476249.28463207412, 0.963, 0.084),
(360000, 417.4297785758972, 7531.3096546654479, 483780.59428674076, 0.929, 0.152),
