(10000, 29.05785059928894, 19053.923202658771, 67653.783934534251, 0.474, 0.836),
(20000, 27.32135248184204, 13451.430141337096, 72494.438079192798, 0.49, 0.774),
(30000, 27.842262268066406, 9897.0238786478658, 74033.968820702808, 0.634, 0.523),
(40000, 28.023566484451294, 7603.9191969875646, 74728.446046297715, 0.61, 0.567),
(50000, 28.196405172348022, 5780.531914162968, 75213.032691448214, 0.655, 0.478),
(60000, 28.287010669708252, 4082.0711527076051, 75787.618753557574, 0.651, 0.487),
(70000, 28.588873386383057, 3002.3275182632296, 76120.364848794066, 0.656, 0.489),
(80000, 28.417451858520508, 2143.9027617806514, 76640.672926031446, 0.571, 0.624),
(90000, 28.472871780395508, 1589.8438830909276, 78679.787699631488, 0.582, 0.626),
(100000, 28.505250692367554, 1048.8102848976619, 79655.408824836413, 0.599, 0.575),
