(10000, 347.67081356048584, 144278.76449544495, 144278.76449544495, 0.284, 1.282),
(20000, 350.4848155975342, 43502.197604146786, 187780.96209959147, 0.658, 0.673),
(30000, 350.0616545677185, 26361.174469621128, 214142.13656921213, 0.75, 0.423),
(40000, 349.21448254585266, 18637.419747094224, 232779.55631630684, 0.548, 0.799),
(50000, 349.4181833267212, 13576.182742283438, 246355.73905859081, 0.881, 0.214),
(60000, 351.7244281768799, 12818.177054061125, 259173.91611265184, 0.814, 0.341),
(70000, 351.3841392993927, 9012.7107387575015, 268186.62685141165, 0.9, 0.192),
(80000, 351.48377871513367, 7744.8551952085918, 275931.48204662238, 0.908, 0.165),
(90000, 351.6000337600708, 5788.3038637550299, 281719.78591037844, 0.916, 0.145),
(100000, 351.63516902923584, 5004.9110491872534, 286724.69695956621, 0.907, 0.164),
(110000, 349.5263090133667, 4623.9818122590214, 291348.67877182883, 0.916, 0.148),
(120000, 349.84649991989136, 3646.3671337639189, 294995.04590559419, 0.928, 0.124),
(130000, 346.86218786239624, 4892.300963980395, 299887.3468695737, 0.925, 0.127),
(140000, 345.7384147644043, 3829.2201376470907, 303716.56700722099, 0.922, 0.135),
(150000, 344.8968141078949, 2865.047913117131, 306581.61492033652, 0.932, 0.114),
(160000, 344.94844698905945, 1926.8155247614984, 308508.43044509884, 0.94, 0.107),
(170000, 344.9625635147095, 2259.8459459479996, 310768.27639104909, 0.907, 0.145),
(180000, 344.9541881084442, 1731.7357953710239, 312500.01218641963, 0.917, 0.127),
(190000, 344.93991351127625, 2499.9047018666474, 314999.91688828758, 0.938, 0.131),
(200000, 344.99814772605896, 2882.1413587238148, 317882.05824701209, 0.946, 0.089),
(210000, 345.31737446784973, 2327.8881045138437, 320209.94635152631, 0.917, 0.138),
(220000, 345.23703503608704, 2304.3799294814944, 322514.32628100691, 0.927, 0.123),
(230000, 345.13915848731995, 1380.3832446071601, 323894.70952561288, 0.935, 0.115),
(240000, 345.2045040130615, 1768.9500227311623, 325663.65954834456, 0.939, 0.103),
(250000, 350.1469395160675, 1857.1009768403305, 327520.76052518311, 0.933, 0.122),
(260000, 351.4156107902527, 1501.2324072538597, 329021.99293243577, 0.937, 0.099),
(270000, 354.08889508247375, 1616.2686366833539, 330638.26156911952, 0.917, 0.143),
(280000, 357.9296123981476, 2492.5058135511727, 333130.76738267223, 0.943, 0.09),
(290000, 353.0324079990387, 1437.1746661584543, 334567.9420488308, 0.94, 0.102),
(300000, 352.59080386161804, 818.40222791090457, 335386.34427673894, 0.946, 0.094),
(310000, 356.56427025794983, 1068.5651554628314, 336454.9094322045, 0.907, 0.144),
(320000, 354.0873353481293, 585.87815863586366, 337040.78759083932, 0.949, 0.08),
(330000, 355.011253118515, 903.07873730976371, 337943.86632814788, 0.941, 0.108),

(340000, 355.39424896240234, 1381.7064857147543, 339325.57281386323, 0.957, 0.079),
(350000, 351.8148183822632, 1275.4467217320118, 340601.01953559188, 0.953, 0.077),
(360000, 348.0735580921173, 1163.7662423913964, 341764.78577798349, 0.951, 0.093),
(370000, 337.0394060611725, 1955.7596995335914, 351481.88796287059, 0.941, 0.094),
(380000, 338.54659128189087, 786.1391713347233, 352268.02713420196, 0.953, 0.078),
(390000, 337.3509225845337, 593.90852584859567, 352861.93566005217, 0.944, 0.085),
(400000, 336.99783754348755, 291.47960078968435, 353153.41526084393, 0.951, 0.072),
