(10000, 38.8914430141449, 31699.102370441662, 159053.06270387006, 0.079, 2.535),
(20000, 34.426042556762695, 24547.164775220677, 201982.51304200888, 0.293, 1.724),
(30000, 34.56728196144104, 20870.258688238318, 220389.36656207178, 0.37, 1.511),
(40000, 34.538747787475586, 17608.986978081455, 230703.02560101676, 0.371, 1.526),
(50000, 35.00573372840881, 15242.951733852493, 238387.60344873727, 0.413, 1.435),
(60000, 35.17787051200867, 12560.77871679678, 245364.95278324225, 0.372, 1.561),
(70000, 35.43149542808533, 11257.093738108902, 251476.61278032538, 0.429, 1.44),
(80000, 35.40722918510437, 9788.7882006481068, 255038.2160816977, 0.456, 1.33),
(90000, 35.581159591674805, 8606.9117516305014, 260687.50464622784, 0.43, 1.384),
(100000, 35.70494055747986, 6871.0257508507784, 262213.55709006253, 0.456, 1.299),
