(10000, 42.604769706726074, 28650.356805302501, 120271.82841489252, 0.439, 1.194),
(20000, 36.88469433784485, 21456.754166180053, 149848.65815804777, 0.603, 0.717),
(30000, 36.637064933776855, 16110.160955562691, 168970.5582808069, 0.673, 0.625),
(40000, 36.65661573410034, 13180.535396133981, 181872.34473579997, 0.563, 0.875),
(50000, 36.63850784301758, 10289.093948353795, 193489.67461742664, 0.702, 0.627),
(60000, 36.721275329589844, 8009.476411322481, 201271.88927721881, 0.706, 0.518),
(70000, 36.70911431312561, 6479.2667184557959, 208390.76403559919, 0.668, 0.692),
(80000, 36.77047777175903, 5373.1424259623627, 218552.04788381286, 0.679, 0.538),
(90000, 36.949055194854736, 5380.97170211296, 222418.35058078836, 0.719, 0.451),
(100000, 37.444135427474976, 5342.0698855059973, 226867.16490706787, 0.697, 0.499),
(110000, 42.604769706726074, 28650.356805302501, 230034.70076657156, 0.712, 0.506),
(120000, 36.88469433784485, 21456.754166180053, 234036.40751723782, 0.712, 0.472),
(130000, 36.637064933776855, 16110.160955562691, 235188.07990721479, 0.757, 0.38),
(140000, 36.65661573410034, 13180.535396133981, 237457.30831300243, 0.666, 0.538),
(150000, 36.63850784301758, 10289.093948353795, 245337.38392394921, 0.685, 0.584),
(160000, 36.721275329589844, 8009.476411322481, 255606.38508294363, 0.683, 0.607),
(170000, 36.70911431312561, 6479.2667184557959, 264568.66139513312, 0.583, 0.779),
