(10000, 367.3309717178345, 172844.21516262871, 172844.21516262871, 0.108, 2.384),
(20000, 368.5330653190613, 77132.326540135982, 249976.5417027644, 0.437, 1.221),
(30000, 366.49453568458557, 44804.747048089426, 294781.28875085257, 0.558, 0.878),
(40000, 365.9084782600403, 34453.209114147838, 329234.49786499963, 0.635, 0.679),
(50000, 366.41297149658203, 26036.287966276319, 355270.78583127621, 0.652, 0.641),
(60000, 366.39774656295776, 21103.614285696684, 376374.40011697228, 0.704, 0.498),
(70000, 366.25652861595154, 16007.951969329095, 392382.35208630189, 0.732, 0.488),
(80000, 365.01163721084595, 15482.253832291095, 407864.60591859219, 0.79, 0.364),
(90000, 365.34222888946533, 13219.166076560501, 421083.77199515444, 0.769, 0.382),
(100000, 365.4159700870514, 11119.826128184421, 432203.59812333854, 0.802, 0.35),
(110000, 365.42403268814087, 9867.1371281745542, 442070.73525151273, 0.854, 0.267),
(120000, 366.0391914844513, 8239.166466283963, 450309.90171779675, 0.842, 0.263),
(130000, 365.92774510383606, 7400.0770954403497, 457709.97881323437, 0.839, 0.301),
(140000, 365.58140540122986, 5053.3015997024158, 462763.28041293804, 0.876, 0.209),
(150000, 365.7175724506378, 4862.3428874452593, 467625.6233003824, 0.853, 0.246),
(160000, 365.7192771434784, 4606.0478422744254, 472231.67114265758, 0.869, 0.219),
(170000, 365.53228640556335, 5052.6782823274325, 477284.34942498402, 0.889, 0.176),
(180000, 365.54105830192566, 4094.6483911062883, 481378.99781609111, 0.886, 0.198),
(190000, 366.05613923072815, 3722.0607192714674, 485101.05853535864, 0.863, 0.239),
(200000, 365.4442296028137, 2790.400961273097, 487891.45949663175, 0.908, 0.176),
(210000, 365.6640934944153, 3592.5270068157497, 491483.98650344863, 0.911, 0.176),
(220000, 365.6206200122833, 2253.1589978953366, 493737.14550134132, 0.91, 0.14),
(230000, 365.3392951488495, 2086.0220401145143, 495823.16754145734, 0.9, 0.175),
(240000, 365.57780408859253, 2620.0019681774675, 498443.16950963251, 0.898, 0.171),
(250000, 365.50630402565, 3154.3872023752215, 501597.55671200802, 0.892, 0.19),
(260000, 365.76291680336, 3265.3173318448803, 504862.87404385296, 0.904, 0.177),
(270000, 365.73362827301025, 1931.8400509165251, 506794.71409477096, 0.913, 0.148),
(280000, 365.81578063964844, 1767.7537441001796, 508562.46783886704, 0.915, 0.138),
(290000, 365.6151237487793, 1673.7534684487819, 510236.2213073172, 0.904, 0.16),
(300000, 365.70598244667053, 2672.2497772315141, 512908.47108454868, 0.899, 0.17),
(310000, 365.8350877761841, 2325.9444036022505, 515234.41548815405, 0.892, 0.184),
(320000, 365.6226851940155, 1457.0273482875787, 516691.44283644162, 0.928, 0.114),
(330000, 367.1812312602997, 1394.4401874763655, 518085.88302391401, 0.925, 0.134),
(340000, 368.8217623233795, 777.35179257290883, 518863.2348164866, 0.913, 0.14),
(350000, 370.61943459510803, 1518.7905099010063, 520382.02532639191, 0.908, 0.17),
(360000, 369.5096504688263, 1026.7359251937619, 521408.76125158451, 0.92, 0.135),
(370000, 368.0142092704773, 1218.1240214779623, 522626.88527306245, 0.909, 0.164),
(380000, 366.390118598938, 1092.1275464356868, 523719.01281949802, 0.919, 0.144),
