(10000, 329.57007360458374, 127039.99178855642, 127039.99178855642, 0.26, 1.376),
(20000, 338.2147192955017, 42332.41767005904, 169372.40945861625, 0.622, 0.656),
(30000, 340.61602091789246, 28780.635178936853, 198153.04463755377, 0.702, 0.549),
(40000, 343.4966516494751, 21981.255833161915, 220134.30047071655, 0.772, 0.435),
(50000, 342.93841218948364, 17229.658646923446, 237363.95911763902, 0.81, 0.365),
(60000, 340.2114214897156, 17314.42035831781, 254678.37947595684, 0.811, 0.36),
(70000, 341.6510765552521, 18531.795382543907, 273210.17485850136, 0.812, 0.353),
(80000, 339.68812823295593, 11061.867865258753, 284272.04272376094, 0.834, 0.308),
(90000, 341.6508252620697, 11275.270578634951, 295547.31330239854, 0.843, 0.296),
(100000, 337.32134652137756, 9143.7778475176674, 304691.09114991495, 0.857, 0.258),
(110000, 338.69901299476624, 8041.6284754615881, 312732.71962537529, 0.848, 0.282),
(120000, 337.3212161064148, 6485.9172668258243, 319218.63689220283, 0.867, 0.243),
(130000, 335.1803081035614, 7377.3649625111339, 326596.00185471552, 0.854, 0.251),
(140000, 333.24487257003784, 4818.5646376087116, 331414.56649232621, 0.85, 0.276),
(150000, 333.2905032634735, 4054.2403436425425, 335468.80683596956, 0.865, 0.245),
(160000, 333.1054587364197, 4530.4334415520198, 339999.24027752056, 0.862, 0.22),
(170000, 333.2232701778412, 5160.654956275017, 345159.89523379534, 0.875, 0.205),
(180000, 333.2585406303406, 5781.1994384608361, 350941.09467225225, 0.88, 0.196),
(190000, 333.2331233024597, 2993.4427436319593, 353934.53741588147, 0.881, 0.203),
(200000, 333.1479151248932, 2568.1107321529635, 356502.64814803388, 0.9, 0.178),
(210000, 333.36874079704285, 2283.9463950717304, 358786.59454310039, 0.867, 0.224),
(220000, 332.1298360824585, 5913.9909993799611, 364700.58554247976, 0.878, 0.211),
(230000, 330.42735028266907, 3971.6234521458418, 368672.20899462578, 0.854, 0.249),
(240000, 330.2797944545746, 1641.0260722918576, 370313.23506691534, 0.886, 0.186),
(250000, 330.73506784439087, 1842.9829017846455, 372156.21796869679, 0.891, 0.183),
(260000, 335.7354929447174, 1938.7907383796758, 374095.00870707759, 0.893, 0.172),
(270000, 336.15629720687866, 1260.5595707891105, 375355.56827786606, 0.878, 0.205),
(280000, 336.0928189754486, 1446.9315722997126, 376802.49985016714, 0.892, 0.181),
(290000, 336.89537835121155, 13497.471373663682, 390299.97122383153, 0.865, 0.237),
(300000, 336.03399777412415, 5357.2107774201968, 395657.18200124969, 0.897, 0.192),
(310000, 336.2577078342438, 3857.107912469794, 399514.28991372179, 0.884, 0.201),
(320000, 336.2810711860657, 3554.564739988049, 403068.85465371329, 0.897, 0.189),
(330000, 336.3616898059845, 4752.8253405290625, 407821.67999424064, 0.868, 0.216),
(340000, 336.3285901546478, 4950.8156862960977, 412772.49568053678, 0.886, 0.181),
(350000, 336.19457840919495, 2552.2214617071872, 415324.71714224247, 0.887, 0.175),
(360000, 336.2869715690613, 4217.2343713186674, 419541.95151356154, 0.899, 0.181),
(370000, 334.9697411060333, 1558.7583109211637, 421100.7098244821, 0.9, 0.157),
(380000, 335.1842851638794, 2298.6093078089443, 423399.31913228863, 0.879, 0.208),
