(10000, 121.91127967834473, 45194.41849637479, 197606.94971277134, 0.32, 3.29),
(20000, 80.3092794418335, 34891.328109745511, 245468.81607869323, 0.66, 0.75),
(30000, 68.41095805168152, 26585.77760670221, 271015.1656828975, 0.79, 0.49),
(40000, 58.88968253135681, 20860.1072298334, 291654.54433931777, 0.57, 1.32),
(50000, 53.05791139602661, 17393.116286614939, 306831.82944711682, 0.87, 0.26),
(60000, 51.559433460235596, 14305.336381002138, 309919.93025960011, 0.88, 0.27),
(70000, 51.07960510253906, 12130.796368320585, 346922.86054751987, 0.64, 1.19),
(80000, 51.60110020637512, 10809.747385883014, 349838.2056782305, 0.89, 0.23),
(90000, 52.10348892211914, 8993.5571294445963, 354868.83832662279, 0.83, 0.41),
(100000, 121.91127967834473, 45194.41849637479, 360590.45391505817, 0.72, 0.78),
