(10000, 55.463523149490356, 45397.835673006659, 270814.06025043363, 0.03, 3.763),
(20000, 48.120707988739014, 39783.662126079696, 357684.37338311749, 0.206, 1.885),
(30000, 47.49890851974487, 34656.861732624893, 411235.69506327575, 0.297, 1.53),
(40000, 47.81688475608826, 30544.014118606239, 448043.2788716224, 0.314, 1.522),
(50000, 49.22069835662842, 26368.846103831962, 490828.45167757419, 0.376, 1.23),
(60000, 47.078251123428345, 23248.577668688333, 522820.14296454366, 0.414, 1.213),
(70000, 47.126999855041504, 20859.395666172109, 543798.02536088298, 0.386, 1.255),
(80000, 46.80468440055847, 18667.176328503658, 564344.35364720109, 0.328, 1.526),
(90000, 46.848684310913086, 16536.135162006369, 595313.79082693206, 0.404, 1.197),
(100000, 46.93071150779724, 14751.555670913685, 610016.82345835492, 0.452, 1.115),
(110000, 46.93965411186218, 12630.310308133687, 628977.70336527203, 0.424, 1.251),
(120000, 47.010722637176514, 11889.908323430192, 647368.25479704561, 0.428, 1.19),
(130000, 55.463523149490356, 45397.835673006659, 663356.49335642264, 0.429, 1.202),
(140000, 48.120707988739014, 39783.662126079696, 673738.53070774651, 0.489, 0.996),
(150000, 47.49890851974487, 34656.861732624893, 682128.95205228473, 0.49, 0.935),
(160000, 47.81688475608826, 30544.014118606239, 690170.83707695571, 0.478, 1.039),
(170000, 49.22069835662842, 26368.846103831962, 712617.13120429777, 0.428, 1.231),
