(10000, 36.635568141937256, 28019.681556484502, 95771.209645098235, 0.8, 0.332),
(20000, 35.133286237716675, 19628.3468591118, 113383.50164160674, 0.824, 0.306),
(30000, 35.57042908668518, 12667.078456846448, 124292.47932909636, 0.798, 0.313),
(40000, 34.9912486076355, 8742.2496832550787, 132037.2315465952, 0.83, 0.299),
(50000, 34.457178831100464, 6808.1592804618658, 137809.62406802125, 0.823, 0.347),
(60000, 34.53835368156433, 5701.5588280010979, 143833.73761658787, 0.873, 0.23),
(70000, 34.41444945335388, 4597.0922440903041, 149851.92283126048, 0.859, 0.289),
(80000, 34.371333360672, 3876.5610118711329, 154155.29277416485, 0.888, 0.2),
(90000, 34.66365385055542, 3085.8370944608341, 157856.72854993361, 0.844, 0.276),
(100000, 34.612069606781006, 2644.6446305151267, 161225.36801383836, 0.886, 0.204),
(110000, 36.635568141937256, 28019.681556484502, 163683.17592469961, 0.814, 0.3),
(120000, 35.133286237716675, 19628.3468591118, 164524.66819728608, 0.864, 0.211),
(130000, 35.57042908668518, 12667.078456846448, 168901.10969374084, 0.898, 0.188),
(140000, 34.9912486076355, 8742.2496832550787, 171216.58375551907, 0.842, 0.256),
(150000, 34.457178831100464, 6808.1592804618658, 171315.02109172152, 0.904, 0.168),
(160000, 34.53835368156433, 5701.5588280010979, 174660.58258677894, 0.847, 0.271),
(170000, 34.41444945335388, 4597.0922440903041, 175627.94182191274, 0.899, 0.18),
(180000, 36.635568141937256, 28019.681556484502, 177414.44440055033, 0.766, 0.34),
(190000, 35.133286237716675, 19628.3468591118, 178121.39768479622, 0.896, 0.19),
(200000, 35.57042908668518, 12667.078456846448, 180598.56230353663, 0.795, 0.308),
(210000, 34.9912486076355, 8742.2496832550787, 192749.21569108558, 0.859, 0.237),
