(1000, 35.364009380340576, 21154.034931221006, 21154.034931221006, 0.001, 5.326),
(2000, 35.41066575050354, 8131.7272212940679, 29285.762152515093, 0.001, 4.653),
(3000, 34.60315680503845, 1380.3136436997095, 30666.07579621478, 0.003, 4.595),
(4000, 34.601158618927, 192.5701588607175, 30858.645955075466, 0.004, 4.518),
(5000, 35.78221392631531, 47.429808937333611, 30906.075764012814, 0.004, 4.512),
(6000, 34.87973141670227, 13.985859041488524, 30920.061623054266, 0.005, 4.507),
(7000, 34.487629413604736, 4.3561077173686868, 30924.41773077166, 0.004, 4.524),
(8000, 34.44434642791748, 1.4072651307148789, 30925.824995902403, 0.004, 4.531),
(9000, 34.40765690803528, 0.4652932685598194, 30926.29028917096, 0.004, 4.521),
(10000, 34.19864749908447, 36.526628366155101, 30962.816917537137, 0.003, 4.575),
