(10000, 420.82283544540405, 124082.30782127446, 124082.30782127446, 0.43, 1.08),
(20000, 408.1228861808777, 28857.94573653163, 152940.25355780715, 0.56, 0.82),
(30000, 407.7153489589691, 14316.76941692463, 167257.02297473256, 0.86, 0.28),
(40000, 403.3272910118103, 9705.2870004345441, 176962.30997516654, 0.89, 0.14),
(50000, 403.32746267318726, 7785.9960895413551, 184748.30606470691, 0.93, 0.13),
(60000, 403.2208766937256, 5333.577574867074, 190081.88363957463, 0.98, 0.02),
(70000, 403.22639322280884, 4504.2467885023034, 194586.13042807791, 0.94, 0.08),
(80000, 403.05584383010864, 3473.4308399418805, 198059.56126802036, 0.97, 0.03),
(90000, 403.48298025131226, 2658.087172635132, 200717.6484406548, 0.97, 0.07),
(100000, 403.400447845459, 2191.8790241979609, 202909.52746485278, 0.98, 0.02),
(110000, 405.7512640953064, 1859.1823976276414, 204768.70986247924, 0.99, 0.01),
(120000, 404.4344685077667, 1213.7407219208353, 205982.45058440088, 0.99, 0.01),
(130000, 404.9138283729553, 1269.2976623967047, 207251.74824679809, 0.99, 0.01),
(140000, 405.24810910224915, 1365.0601947172986, 208616.80844151543, 0.98, 0.02),
(150000, 402.9643647670746, 880.69928249951124, 209497.50772401647, 0.98, 0.02),
(160000, 402.6705083847046, 994.42376417794651, 210491.93148819482, 0.98, 0.02),
(170000, 402.5430600643158, 798.34214300640167, 211290.273631202, 0.98, 0.03),
(180000, 402.6952018737793, 896.50437212999327, 212186.77800333159, 0.98, 0.02),
(190000, 404.04311060905457, 692.16020698411194, 212878.93821031603, 0.99, 0.01),
(200000, 404.890625, 688.93792821865077, 213567.87613853501, 0.99, 0.01),

(210000, 405.06701159477234, 596.76934410550177, 214164.64548264031, 0.99, 0.01),
(220000, 404.42319774627686, 408.68496805652148, 214573.33045069673, 0.99, 0.01),
(230000, 402.63717246055603, 367.6789574824204, 214941.00940817935, 0.98, 0.02),
(240000, 404.21647906303406, 442.65382642342286, 215383.66323460269, 0.97, 0.03),
(250000, 405.4689722061157, 367.39747547690229, 215751.0607100811, 0.97, 0.03),
(260000, 405.13244700431824, 283.33039517745425, 216034.39110526053, 0.98, 0.02),
(270000, 404.53568029403687, 340.59811944904783, 216374.98922470942, 0.98, 0.02),
(280000, 404.72968101501465, 1003.5706408072074, 217378.55986551743, 0.98, 0.02),
