(10000, 394.72884249687195, 141251.73164191362, 141251.73164191362, 0.564, 0.803),
(20000, 393.78779006004333, 47545.38852315535, 188797.12016506819, 0.709, 0.527),
(30000, 389.2082426548004, 38579.042055454847, 227376.16222052422, 0.736, 0.459),
(40000, 392.00548458099365, 33668.531024741831, 261044.69324526697, 0.793, 0.382),
(50000, 395.25608348846436, 30287.925097931897, 291332.61834320094, 0.811, 0.454),
(60000, 393.6421854496002, 26503.954704686479, 317836.57304788596, 0.805, 0.457),
(70000, 392.6313247680664, 26406.827026762541, 344243.40007465094, 0.818, 0.305),
(80000, 391.0106518268585, 21356.375311545435, 365599.77538619644, 0.802, 0.377),
(90000, 394.34200143814087, 21126.492871979852, 386726.26825817855, 0.818, 0.302),
(100000, 390.9519956111908, 18390.283613124699, 405116.55187130405, 0.817, 0.294),
(110000, 390.8555839061737, 17285.270540429385, 422401.82241173548, 0.811, 0.325),
(120000, 393.7287678718567, 19274.728227417247, 441676.55063915503, 0.82, 0.315),
(130000, 397.1716639995575, 19094.651284730247, 460771.201923883, 0.809, 0.44),
(140000, 391.8585433959961, 14948.661143460689, 475719.86306734249, 0.79, 0.835),
(150000, 381.8794436454773, 14244.631071751233, 489964.49413909635, 0.813, 0.321),
(160000, 381.57082748413086, 12893.016441222757, 502857.51058031979, 0.813, 0.311),
(170000, 381.6526074409485, 12113.583224354901, 514971.09380467434, 0.83, 0.311),
(180000, 381.72053027153015, 11395.653128747552, 526366.74693341926, 0.846, 0.272),
(190000, 381.5980215072632, 11255.549274415189, 537622.29620783881, 0.805, 0.319),
(200000, 381.352801322937, 9562.5828714840427, 547184.8790793214, 0.853, 0.261),
(210000, 381.1293845176697, 10396.87620407169, 557581.75528339518, 0.819, 0.315),
(220000, 382.16987133026123, 10086.464218284116, 567668.21950167848, 0.824, 0.291),
(230000, 381.86746740341187, 9315.5791474339294, 576983.79864910874, 0.831, 0.291),
(240000, 382.62256693840027, 7406.8379823471814, 584390.63663145574, 0.819, 0.415),
(250000, 381.96235036849976, 6599.7925160257873, 590990.42914748203, 0.809, 0.34),
(260000, 380.8053183555603, 6496.8338082610717, 597487.26295573637, 0.82, 0.299),
(270000, 380.70370602607727, 6226.1296469205881, 603713.39260265499, 0.84, 0.257),
(280000, 380.5369906425476, 6584.4339144013356, 610297.8265170519, 0.817, 0.314),
(290000, 380.93581318855286, 6772.1343988852532, 617069.96091594058, 0.815, 0.328),
